"","intercept","format","level","centeredDV"
"4538",1,1,1,-0.621734168294559
"4539",1,1,1,-1.52250664415858
"4540",1,1,2,-7.1855311318522
"4541",1,1,2,-8.33035712589831
"4542",1,1,2,-6.57851226684147
"4543",1,1,3,-10.7737770578652
"4544",1,1,3,-11.5721568174107
"4545",1,1,3,-9.52467490570643
"4546",1,1,4,-19.574235078773
"4547",1,1,4,-18.1278327562746
"4548",1,1,4,-17.3090538625393
"4549",1,1,1,0.0130394503198727
"4550",1,1,1,-2.56896803082773
"4551",1,1,1,-0.744756440071236
"4552",1,1,2,-7.70487146221651
"4553",1,1,2,-7.29723036688873
"4554",1,1,2,-7.26353600914032
"4555",1,1,3,-9.71252892756186
"4556",1,1,3,-10.1091563008475
"4557",1,1,3,-9.47223354782862
"4558",1,1,4,-17.6901863435617
"4559",1,1,4,-20.7860559646171
"4560",1,1,4,-18.8882678559909
"4561",1,1,1,-0.57150614577256
"4562",1,1,1,-0.604691718102889
"4563",1,1,1,0.348646815640171
"4564",1,1,2,-6.53255925507201
"4565",1,1,2,-7.63589088707876
"4566",1,1,2,-7.86894392863955
"4567",1,1,3,-9.96059153924572
"4568",1,1,3,-10.3097848875003
"4569",1,1,3,-9.03237964137594
"4570",1,1,4,-18.0051166228815
"4571",1,1,4,-18.5357016632954
"4572",1,1,4,-18.2731468902353
"4573",1,0,1,-0.763422431922406
"4574",1,0,1,2.43137335995741
"4575",1,0,1,1.36427439163504
"4576",1,0,2,-0.412811874923485
"4577",1,0,2,0.684998794368543
"4578",1,0,2,1.48957760959781
"4579",1,0,3,-2.86765203883865
"4580",1,0,3,-2.07431325689889
"4581",1,0,3,-3.21087713916841
"4582",1,0,4,-11.24654286563
"4583",1,0,4,-12.2364521363582
"4584",1,0,4,-11.8432233183504
"4585",1,0,1,1.13932778359064
"4586",1,0,1,-2.2322386724014
"4587",1,0,1,0.44303463165124
"4588",1,0,2,-0.615046795486984
"4589",1,0,2,0.131732151532256
"4590",1,0,2,-0.595172696177848
"4591",1,0,3,-2.39346555541607
"4592",1,0,3,-3.67537569474703
"4593",1,0,3,-4.30461483543521
"4594",1,0,4,-11.0953421223093
"4595",1,0,4,-10.2381010674844
"4596",1,0,4,-10.692626562161
"4597",1,1,1,-0.423275005041237
"4598",1,1,1,0.466967991741156
"4599",1,1,1,-0.286444634054728
"4600",1,1,2,-7.98940399884149
"4601",1,1,2,-7.03694174924146
"4602",1,1,2,-8.16054502162418
"4603",1,1,3,-10.3868103900857
"4604",1,1,3,-10.6616952675494
"4605",1,1,3,-10.2613642080359
"4606",1,1,4,-19.3703903156874
"4607",1,1,4,-18.499759860143
"4608",1,1,4,-20.1298629832476
"4609",1,1,1,-0.821761637791987
"4610",1,1,1,-1.47487824805333
"4611",1,1,1,1.3758162921314
"4612",1,1,2,-7.96716543762149
"4613",1,1,2,-7.87053350976925
"4614",1,1,2,-7.44532942533173
"4615",1,1,3,-11.2485239148092
"4616",1,1,3,-9.79472524652535
"4617",1,1,3,-9.67742083357925
"4618",1,1,4,-19.5542839969616
"4619",1,1,4,-19.5147927134962
"4620",1,1,4,-19.1400854208556
"4621",1,1,1,-1.1554263383361
"4622",1,1,1,-0.103188420534897
"4623",1,1,1,0.228724808455717
"4624",1,1,2,-8.26083118749922
"4625",1,1,2,-6.78362687710196
"4626",1,1,2,-8.13288635178999
"4627",1,1,3,-10.0240099197774
"4628",1,1,3,-10.2688319068371
"4629",1,1,3,-9.91335213339927
"4630",1,1,4,-19.9460976949638
"4631",1,1,4,-17.2535208499482
"4632",1,1,4,-21.2170522388743
"4633",1,1,1,-0.952730719590897
"4634",1,1,1,-0.219654668075553
"4635",1,1,1,0.123601536158274
"4636",1,1,2,-8.8571003070189
"4637",1,1,2,-5.71295629886653
"4638",1,1,2,-5.7526852793344
"4639",1,1,3,-9.27539516353636
"4640",1,1,3,-11.9850224062842
"4641",1,1,3,-8.72225374795786
"4642",1,1,4,-18.3617430230649
"4643",1,1,4,-20.8873394227618
"4644",1,1,4,-17.760412709265
"4645",1,0,1,0.116720746272986
"4646",1,0,1,1.44328088717371
"4647",1,0,1,-0.993854137852873
"4648",1,0,2,-1.17688105876469
"4649",1,0,2,-0.104266348714241
"4650",1,0,2,0.0358966279974843
"4651",1,0,3,-3.37124817282949
"4652",1,0,3,-4.30857720611652
"4653",1,0,3,-2.84837717225673
"4654",1,0,4,-11.6481538682663
"4655",1,0,4,-11.7892054872642
"4656",1,0,4,-11.9464885656983
"4657",1,1,1,-1.38843134181263
"4658",1,1,1,-0.211995328570533
"4659",1,1,1,-0.992693322863291
"4660",1,1,2,-7.47172858900958
"4661",1,1,2,-6.33238708692353
"4662",1,1,2,-6.86924955983512
"4663",1,1,3,-8.15112739126773
"4664",1,1,3,-9.67949831725427
"4665",1,1,3,-10.2314974598907
"4666",1,1,4,-17.8408340547191
"4667",1,1,4,-19.7545713883953
"4668",1,1,4,-20.3224686768364
"4669",1,1,1,-0.745566393850801
"4670",1,1,1,0.175208520332029
"4671",1,1,1,0.942774240220057
"4672",1,1,2,-7.41303015960274
"4673",1,1,2,-7.74920017855758
"4674",1,1,2,-7.69460930648659
"4675",1,1,3,-10.458972026093
"4676",1,1,3,-11.4552071839595
"4677",1,1,3,-10.1386929098655
"4678",1,1,4,-18.8185229892843
"4679",1,1,4,-18.5628015165899
"4680",1,1,4,-19.3056662557391
"4681",1,1,1,-3.1305377814006
"4682",1,1,1,-0.966142221917448
"4683",1,1,1,-0.406863292173381
"4684",1,1,2,-7.62659734252122
"4685",1,1,2,-6.78124425665789
"4686",1,1,2,-8.07980543727145
"4687",1,1,3,-9.61115199391901
"4688",1,1,3,-9.44655567429851
"4689",1,1,3,-9.04888673052141
"4690",1,1,4,-20.3867299758854
"4691",1,1,4,-17.6758458157176
"4692",1,1,4,-19.6623001638268
"4693",1,0,1,0.784395250209212
"4694",1,0,1,-0.735496993312773
"4695",1,0,1,0.860104823538964
"4696",1,0,2,1.74419577723555
"4697",1,0,2,-0.908114517585846
"4698",1,0,2,-1.97068494016025
"4699",1,0,3,-1.59087120460979
"4700",1,0,3,-3.51647955419319
"4701",1,0,3,-3.44663139800596
"4702",1,0,4,-12.3393598981264
"4703",1,0,4,-10.4027905409916
"4704",1,0,4,-12.2000048204107
"4705",1,1,1,-0.0452125171871706
"4706",1,1,1,-0.303848928554528
"4707",1,1,1,0.8230770975122
"4708",1,1,2,-7.89193789673596
"4709",1,1,2,-9.53424250588795
"4710",1,1,2,-7.66962156106626
"4711",1,1,3,-11.2549891734587
"4712",1,1,3,-9.12165533116492
"4713",1,1,3,-9.44320053212024
"4714",1,1,4,-18.889395621314
"4715",1,1,4,-17.2319630176472
"4716",1,1,4,-18.695615587101
"4717",1,0,1,-1.52667276489879
"4718",1,0,1,-1.07433483125951
"4719",1,0,1,-0.358129116057387
"4720",1,0,2,-1.8610924433063
"4721",1,0,2,0.44032330802715
"4722",1,0,2,-2.43287733138647
"4723",1,0,3,-3.38577443504287
"4724",1,0,3,-2.47002946690547
"4725",1,0,3,-4.64631860437364
"4726",1,0,4,-11.0500188438165
"4727",1,0,4,-11.9850939134546
"4728",1,0,4,-12.9911970948969
"4729",1,1,1,-2.00202060665442
"4730",1,1,1,-1.52924184163096
"4731",1,1,1,-0.831794808569745
"4732",1,1,2,-7.02026116803536
"4733",1,1,2,-6.13010592513786
"4734",1,1,2,-7.32107638801449
"4735",1,1,3,-8.63380528589556
"4736",1,1,3,-9.81653608073545
"4737",1,1,3,-12.4893269776395
"4738",1,1,4,-20.9182568021356
"4739",1,1,4,-18.1578166220973
"4740",1,1,4,-17.461251021345
"4741",1,1,1,-0.768184850208045
"4742",1,1,1,-1.55040514088945
"4743",1,1,1,-0.4289959772265
"4744",1,1,2,-6.1043553009426
"4745",1,1,2,-7.97979107790652
"4746",1,1,2,-6.52290906005612
"4747",1,1,3,-10.7732833979179
"4748",1,1,3,-10.8384477843491
"4749",1,1,3,-9.66727735327223
"4750",1,1,4,-19.5166160583064
"4751",1,1,4,-20.0351316369324
"4752",1,1,4,-18.105292491781
"4753",1,1,1,1.65461740744472
"4754",1,1,1,-1.59640692259926
"4755",1,1,1,-1.32497929655965
"4756",1,1,2,-6.94011513835775
"4757",1,1,2,-6.89158020953786
"4758",1,1,2,-6.84303847908099
"4759",1,1,3,-9.94045508570708
"4760",1,1,3,-12.118896866471
"4761",1,1,3,-8.52455225057307
"4762",1,1,4,-17.5954744993721
"4763",1,1,4,-18.4791760099375
"4764",1,1,4,-17.4464507605457
"4765",1,0,1,-0.0498444667651123
"4766",1,0,1,1.41759094741095
"4767",1,0,1,0.232985701026485
"4768",1,0,2,-1.4802293842467
"4769",1,0,2,0.928563581476489
"4770",1,0,2,-1.50846928781446
"4771",1,0,3,-3.13023053764892
"4772",1,0,3,-1.32754783660407
"4773",1,0,3,-2.95672216623536
"4774",1,0,4,-11.9879576800724
"4775",1,0,4,-9.95698458030637
"4776",1,0,4,-11.6220888586122
"4777",1,1,1,0.0472374550721259
"4778",1,1,1,-0.156593432854208
"4779",1,1,1,-0.0136190910074947
"4780",1,1,2,-6.0198644712356
"4781",1,1,2,-7.66324321075723
"4782",1,1,2,-6.48892294418454
"4783",1,1,3,-9.71523752479598
"4784",1,1,3,-9.22058514367066
"4785",1,1,3,-10.3568530202746
"4786",1,1,4,-17.6449373734205
"4787",1,1,4,-19.5310683450713
"4788",1,1,4,-19.6450856041312
"4789",1,0,1,1.46276893090421
"4790",1,0,1,0.756159387770621
"4791",1,0,1,0.537188557650548
"4792",1,0,2,0.37980406562637
"4793",1,0,2,0.292645487267647
"4794",1,0,2,-0.214806111068457
"4795",1,0,3,-3.63312473898994
"4796",1,0,3,-1.69826232212186
"4797",1,0,3,-1.99490074536676
"4798",1,0,4,-10.8629694760916
"4799",1,0,4,-11.7047526570623
"4800",1,0,4,-11.2783066977135
"4801",1,0,1,-0.826350341225133
"4802",1,0,1,0.459022966692838
"4803",1,0,1,-0.00485054852842446
"4804",1,0,2,-0.744228741543295
"4805",1,0,2,1.49536395832691
"4806",1,0,2,-1.09685042597803
"4807",1,0,3,-3.03339506926429
"4808",1,0,3,-3.65678656373796
"4809",1,0,3,-3.15021670935658
"4810",1,0,4,-12.7516977389916
"4811",1,0,4,-10.2829759994992
"4812",1,0,4,-11.0916128944401
"4813",1,0,1,1.06900310522637
"4814",1,0,1,2.50167440514745
"4815",1,0,1,-0.0161762505531007
"4816",1,0,2,0.847514663054526
"4817",1,0,2,-0.668949829298492
"4818",1,0,2,1.92504686370123
"4819",1,0,3,-4.19154565757428
"4820",1,0,3,-1.62561438031239
"4821",1,0,3,-3.26553142734957
"4822",1,0,4,-13.8212847088577
"4823",1,0,4,-10.6478000988156
"4824",1,0,4,-14.5258181913656
"4825",1,1,1,0.174541249700091
"4826",1,1,1,-0.108817050632641
"4827",1,1,1,1.56811612644367
"4828",1,1,2,-7.74944853670149
"4829",1,1,2,-8.55354324088022
"4830",1,1,2,-7.2927861631561
"4831",1,1,3,-10.84582834107
"4832",1,1,3,-10.6162657313789
"4833",1,1,3,-10.4907083270546
"4834",1,1,4,-18.6777638365484
"4835",1,1,4,-18.5233409852619
"4836",1,1,4,-19.2641764311929
"4837",1,0,1,-0.462478747054881
"4838",1,0,1,0.282877219795974
"4839",1,0,1,0.755348636852928
"4840",1,0,2,-0.584414724157137
"4841",1,0,2,-0.789185397846843
"4842",1,0,2,-1.02390830042234
"4843",1,0,3,-1.68693807086259
"4844",1,0,3,-3.28424280189628
"4845",1,0,3,-4.07507702383695
"4846",1,0,4,-10.2521975112613
"4847",1,0,4,-10.9922667908675
"4848",1,0,4,-10.3197955039807
"4849",1,1,1,0.0839509474543424
"4850",1,1,1,-0.304227102416808
"4851",1,1,1,0.578463941310154
"4852",1,1,2,-8.28367300517005
"4853",1,1,2,-7.32140580430849
"4854",1,1,2,-8.07220246311766
"4855",1,1,3,-8.70834629885842
"4856",1,1,3,-10.6263066301277
"4857",1,1,3,-11.057127355931
"4858",1,1,4,-19.0636083355035
"4859",1,1,4,-17.7875074564381
"4860",1,1,4,-18.4971886481827
"4861",1,0,1,-0.126357457129058
"4862",1,0,1,2.45139360500667
"4863",1,0,1,-1.30794963490139
"4864",1,0,2,-0.316120387792354
"4865",1,0,2,-0.748910039637302
"4866",1,0,2,-0.0816007870151076
"4867",1,0,3,-4.0224520431174
"4868",1,0,3,-2.03639606887047
"4869",1,0,3,-2.01762123382441
"4870",1,0,4,-12.408554623011
"4871",1,0,4,-10.7784864477724
"4872",1,0,4,-12.0345804701714
"4873",1,0,1,-0.367312713024395
"4874",1,0,1,0.6403805075072
"4875",1,0,1,-1.33394044324706
"4876",1,0,2,1.25841733062584
"4877",1,0,2,0.294797974759382
"4878",1,0,2,-0.50036381199736
"4879",1,0,3,-3.99487510877771
"4880",1,0,3,-3.45100041529896
"4881",1,0,3,-4.59908499857304
"4882",1,0,4,-13.0097762618647
"4883",1,0,4,-10.6259202896974
"4884",1,0,4,-12.451254045309
"4885",1,1,1,-0.952632330900466
"4886",1,1,1,-1.34277249417367
"4887",1,1,1,1.44037933612483
"4888",1,1,2,-6.72557495019314
"4889",1,1,2,-8.59769013571733
"4890",1,1,2,-7.39913571118988
"4891",1,1,3,-10.3030806147712
"4892",1,1,3,-12.0785636766043
"4893",1,1,3,-8.3053409645909
"4894",1,1,4,-16.4854376496575
"4895",1,1,4,-18.0237917513044
"4896",1,1,4,-17.9466132025435
"4897",1,1,1,-0.662338324009714
"4898",1,1,1,1.36638279318459
"4899",1,1,1,1.01227108836208
"4900",1,1,2,-7.99127499148451
"4901",1,1,2,-8.5323837519662
"4902",1,1,2,-8.40071288988686
"4903",1,1,3,-10.3584887584291
"4904",1,1,3,-10.3790217577325
"4905",1,1,3,-8.59019435509654
"4906",1,1,4,-18.0346734396915
"4907",1,1,4,-19.0591828725634
"4908",1,1,4,-19.7102044038622
"4909",1,0,1,-0.536864316442614
"4910",1,0,1,1.31198327114475
"4911",1,0,1,0.26463807152517
"4912",1,0,2,2.01145761008778
"4913",1,0,2,-1.29092382820719
"4914",1,0,2,-0.447291214863374
"4915",1,0,3,-3.24968250740308
"4916",1,0,3,-3.11135013295613
"4917",1,0,3,-2.64945504655854
"4918",1,0,4,-11.4857212402046
"4919",1,0,4,-10.7619893419327
"4920",1,0,4,-11.2750983577895
"4921",1,0,1,0.721619809530784
"4922",1,0,1,0.0504911185881995
"4923",1,0,1,0.0397107871575638
"4924",1,0,2,-1.25058725283469
"4925",1,0,2,-0.843798627876053
"4926",1,0,2,-0.249840434422117
"4927",1,0,3,-2.24511016073211
"4928",1,0,3,-3.26475775219718
"4929",1,0,3,-1.32575592100394
"4930",1,0,4,-11.5452094473814
"4931",1,0,4,-11.6210431108188
"4932",1,0,4,-12.1409186512152
"4933",1,1,1,-1.40325643434823
"4934",1,1,1,-1.76354076526764
"4935",1,1,1,-0.729502827623506
"4936",1,1,2,-5.85221011688603
"4937",1,1,2,-7.77559239379221
"4938",1,1,2,-7.80390805298596
"4939",1,1,3,-10.463253375285
"4940",1,1,3,-10.2995994022199
"4941",1,1,3,-9.56748475842927
"4942",1,1,4,-20.139928001925
"4943",1,1,4,-17.6350435205985
"4944",1,1,4,-18.9622585976018
"4945",1,0,1,1.2622095908337
"4946",1,0,1,-0.411789204258884
"4947",1,0,1,1.80333423311809
"4948",1,0,2,-0.666075542110682
"4949",1,0,2,-0.996344164523407
"4950",1,0,2,1.33591551107261
"4951",1,0,3,-3.05885851111389
"4952",1,0,3,-5.56476043468988
"4953",1,0,3,-3.18099041597941
"4954",1,0,4,-11.6567979887731
"4955",1,0,4,-14.255249725353
"4956",1,0,4,-12.2082085307163
"4957",1,1,1,-1.18729846693459
"4958",1,1,1,-0.0874601725646653
"4959",1,1,1,-0.253647201817002
"4960",1,1,2,-8.54779082890962
"4961",1,1,2,-7.75336574042184
"4962",1,1,2,-7.03051583772264
"4963",1,1,3,-10.4191275138232
"4964",1,1,3,-11.0802308505957
"4965",1,1,3,-10.1483937117698
"4966",1,1,4,-20.1277802343311
"4967",1,1,4,-20.6910201019412
"4968",1,1,4,-19.4324289888713
"4969",1,0,1,-0.741127556196092
"4970",1,0,1,0.593891351780792
"4971",1,0,1,-0.433818403418283
"4972",1,0,2,-1.50331458812092
"4973",1,0,2,-1.13544780085135
"4974",1,0,2,1.32043811004312
"4975",1,0,3,-2.22078661896175
"4976",1,0,3,-2.86600738807174
"4977",1,0,3,-1.80348207112853
"4978",1,0,4,-13.7225738529249
"4979",1,0,4,-13.3703227887895
"4980",1,0,4,-14.5929118540619
"4981",1,1,1,1.15317850699336
"4982",1,1,1,-0.930253767256179
"4983",1,1,1,-0.522965978271132
"4984",1,1,2,-8.11977731594117
"4985",1,1,2,-8.0930436801704
"4986",1,1,2,-5.89192581202484
"4987",1,1,3,-11.3077391394845
"4988",1,1,3,-9.12633624664742
"4989",1,1,3,-10.0087145491825
"4990",1,1,4,-19.7054796010084
"4991",1,1,4,-18.3979536444563
"4992",1,1,4,-17.4013161794303
"4993",1,1,1,-0.245957889979864
"4994",1,1,1,0.711484258508469
"4995",1,1,1,1.71361871876865
"4996",1,1,2,-6.27539335561328
"4997",1,1,2,-6.58552033884023
"4998",1,1,2,-7.63261980495538
"4999",1,1,3,-9.23394517749221
"5000",1,1,3,-10.4738258406793
"5001",1,1,3,-10.7569602238161
"5002",1,1,4,-16.4590028586069
"5003",1,1,4,-18.4075376991479
"5004",1,1,4,-16.9436973853878
"5005",1,1,1,-0.672167650354108
"5006",1,1,1,-0.826077667289411
"5007",1,1,1,-0.791075187250637
"5008",1,1,2,-7.22573187622813
"5009",1,1,2,-6.9774182646602
"5010",1,1,2,-8.00167804235984
"5011",1,1,3,-8.90343029183648
"5012",1,1,3,-10.9861507612789
"5013",1,1,3,-8.63852603534033
"5014",1,1,4,-19.651841380819
"5015",1,1,4,-18.6218798408141
"5016",1,1,4,-19.4255065131787
"5017",1,0,1,1.61120341598129
"5018",1,0,1,-1.5659622360101
"5019",1,0,1,-1.29138433697197
"5020",1,0,2,-0.351294179800685
"5021",1,0,2,-1.70516604022716
"5022",1,0,2,-0.170542233910507
"5023",1,0,3,-1.84137346068053
"5024",1,0,3,-2.56780890714801
"5025",1,0,3,-3.26520770866102
"5026",1,0,4,-11.9607109756382
"5027",1,0,4,-10.7766949642157
"5028",1,0,4,-10.3602754890243
"5029",1,0,1,0.842170199881669
"5030",1,0,1,0.576905636757709
"5031",1,0,1,-0.608672886978822
"5032",1,0,2,-1.56737874516628
"5033",1,0,2,-1.44265837292865
"5034",1,0,2,-0.896381263564199
"5035",1,0,3,-3.85411431102194
"5036",1,0,3,-3.43156374299036
"5037",1,0,3,-2.79623968364596
"5038",1,0,4,-12.2096672436947
"5039",1,0,4,-12.1578986033599
"5040",1,0,4,-13.1241183332738
"5041",1,1,1,-0.489303388186378
"5042",1,1,1,-2.85493091441874
"5043",1,1,1,-1.5865177950653
"5044",1,1,2,-5.56530526523036
"5045",1,1,2,-7.99012474633165
"5046",1,1,2,-9.53519552858939
"5047",1,1,3,-11.4518096051393
"5048",1,1,3,-9.82533291551506
"5049",1,1,3,-8.53939080323497
"5050",1,1,4,-17.8480337839464
"5051",1,1,4,-20.2193329367978
"5052",1,1,4,-19.0506769009431
"5053",1,1,1,0.0604584346611612
"5054",1,1,1,-0.0637627246386873
"5055",1,1,1,1.94972097647456
"5056",1,1,2,-7.05660223275865
"5057",1,1,2,-7.28987887273487
"5058",1,1,2,-7.01636731622789
"5059",1,1,3,-9.47562394849865
"5060",1,1,3,-11.7297145635327
"5061",1,1,3,-8.208654788738
"5062",1,1,4,-18.4009979993227
"5063",1,1,4,-18.2052765306377
"5064",1,1,4,-18.8124180953851
"5065",1,0,1,0.259128224926664
"5066",1,0,1,0.3940776283091
"5067",1,0,1,-1.64127050967515
"5068",1,0,2,-0.618299417561374
"5069",1,0,2,-1.34885628146509
"5070",1,0,2,-0.648725433157312
"5071",1,0,3,-3.39481873893094
"5072",1,0,3,-2.96062189873749
"5073",1,0,3,-1.68905606246688
"5074",1,0,4,-13.8585355630688
"5075",1,0,4,-12.0327048047885
"5076",1,0,4,-12.1899296014418
"5077",1,0,1,0.60806828590992
"5078",1,0,1,-0.173249138328199
"5079",1,0,1,-0.113176574237328
"5080",1,0,2,1.29250684103722
"5081",1,0,2,-0.121951749499679
"5082",1,0,2,-2.4146420367815
"5083",1,0,3,-5.64992627842473
"5084",1,0,3,-3.02371462070657
"5085",1,0,3,-3.19872640322359
"5086",1,0,4,-11.100092625911
"5087",1,0,4,-10.8013608530949
"5088",1,0,4,-13.2869228587013
"5089",1,1,1,-0.409718585456228
"5090",1,1,1,0.329003058214245
"5091",1,1,1,1.04099943223113
"5092",1,1,2,-6.6721015322965
"5093",1,1,2,-6.82710431577967
"5094",1,1,2,-8.00137159327292
"5095",1,1,3,-9.19016592921584
"5096",1,1,3,-9.95911010381499
"5097",1,1,3,-9.38560762417212
"5098",1,1,4,-17.6610817517094
"5099",1,1,4,-17.7625618628771
"5100",1,1,4,-18.8322342743283
"5101",1,1,1,0.953000843096306
"5102",1,1,1,0.585069685995268
"5103",1,1,1,0.804132397371322
"5104",1,1,2,-8.45622425948188
"5105",1,1,2,-7.46069611752309
"5106",1,1,2,-5.47300339136449
"5107",1,1,3,-10.2636607468112
"5108",1,1,3,-10.6875445713331
"5109",1,1,3,-11.6013143121001
"5110",1,1,4,-17.7308666749093
"5111",1,1,4,-20.2232277400135
"5112",1,1,4,-20.0577971193006
"5113",1,0,1,-0.0347141056941915
"5114",1,0,1,-0.0824448013023845
"5115",1,0,1,1.34137822464714
"5116",1,0,2,1.86163400094882
"5117",1,0,2,0.716672456322317
"5118",1,0,2,0.320370373719117
"5119",1,0,3,-3.72714483020933
"5120",1,0,3,-2.75141188939327
"5121",1,0,3,-4.13467395774484
"5122",1,0,4,-10.9941297045811
"5123",1,0,4,-11.2192753249033
"5124",1,0,4,-12.263430905589
"5125",1,0,1,-0.873254892046288
"5126",1,0,1,-0.946654578955536
"5127",1,0,1,0.111534826973208
"5128",1,0,2,-0.277936903261635
"5129",1,0,2,-0.948687079376077
"5130",1,0,2,0.0227152409343224
"5131",1,0,3,-3.52539990414152
"5132",1,0,3,-2.70519362650473
"5133",1,0,3,-1.84518550672564
"5134",1,0,4,-11.2371796341628
"5135",1,0,4,-12.8981200451684
"5136",1,0,4,-11.0064799337515
"5137",1,0,1,-0.0288327855997647
"5138",1,0,1,-1.85747466354477
"5139",1,0,1,0.0340515942894142
"5140",1,0,2,-1.96382364933217
"5141",1,0,2,-2.34986264038333
"5142",1,0,2,-0.698032979314295
"5143",1,0,3,-5.17230152141376
"5144",1,0,3,-2.19865681842647
"5145",1,0,3,-2.07879695550057
"5146",1,0,4,-11.3144795650214
"5147",1,0,4,-11.8582895334392
"5148",1,0,4,-12.0193536629591
"5149",1,0,1,-0.444564187101206
"5150",1,0,1,-0.860680017436376
"5151",1,0,1,1.53325114404958
"5152",1,0,2,0.468537136000994
"5153",1,0,2,-0.665717129550265
"5154",1,0,2,-0.675065520988932
"5155",1,0,3,-4.16581559630613
"5156",1,0,3,-2.53210414140674
"5157",1,0,3,-3.14085551236579
"5158",1,0,4,-10.2687014764158
"5159",1,0,4,-13.1515362868012
"5160",1,0,4,-10.8686160596196
"5161",1,1,1,-0.0269759800265728
"5162",1,1,1,-2.07186268242076
"5163",1,1,1,0.134607272228178
"5164",1,1,2,-7.37268300153383
"5165",1,1,2,-6.91512264747151
"5166",1,1,2,-7.66693905524553
"5167",1,1,3,-9.87456327458772
"5168",1,1,3,-9.22415221865798
"5169",1,1,3,-10.0307115756526
"5170",1,1,4,-19.3907236346997
"5171",1,1,4,-18.8516475559483
"5172",1,1,4,-16.3538003748174
"5173",1,0,1,0.0997955839458628
"5174",1,0,1,-0.495999165392699
"5175",1,0,1,-0.895423036463435
"5176",1,0,2,-0.867574471654348
"5177",1,0,2,0.590607636777293
"5178",1,0,2,-0.966381902768539
"5179",1,0,3,-3.33195061380689
"5180",1,0,3,-2.20185018186956
"5181",1,0,3,-1.48674898545704
"5182",1,0,4,-12.7531134011086
"5183",1,0,4,-12.4952439910708
"5184",1,0,4,-13.1728676413581
"5185",1,1,1,-0.617916325071608
"5186",1,1,1,1.12690306227457
"5187",1,1,1,0.212299168747705
"5188",1,1,2,-8.68130825533119
"5189",1,1,2,-6.33134003007711
"5190",1,1,2,-9.27579978587548
"5191",1,1,3,-11.910324237982
"5192",1,1,3,-10.2813356475393
"5193",1,1,3,-9.46861665369455
"5194",1,1,4,-19.487274974357
"5195",1,1,4,-20.1104648775849
"5196",1,1,4,-19.2193978245005
"5197",1,0,1,0.189973791215473
"5198",1,0,1,0.687697871087446
"5199",1,0,1,0.613418567493084
"5200",1,0,2,-1.8532942373608
"5201",1,0,2,-0.832456016476178
"5202",1,0,2,-0.549502533569453
"5203",1,0,3,-2.30887077086531
"5204",1,0,3,-3.79397265418807
"5205",1,0,3,-2.05763032192694
"5206",1,0,4,-13.1504744402739
"5207",1,0,4,-12.0719173005238
"5208",1,0,4,-12.3094794721548
"5209",1,0,1,-1.25759620498858
"5210",1,0,1,-0.256779219270103
"5211",1,0,1,1.50847676296741
"5212",1,0,2,-1.96441997075472
"5213",1,0,2,0.728771164247759
"5214",1,0,2,-0.754889251154549
"5215",1,0,3,-3.91016044090322
"5216",1,0,3,-3.16005556323355
"5217",1,0,3,-4.16925854323249
"5218",1,0,4,-12.6427932748314
"5219",1,0,4,-11.1812290636916
"5220",1,0,4,-10.3017934408148
"5221",1,1,1,-0.317097442312743
"5222",1,1,1,-2.03664258028806
"5223",1,1,1,-1.51053910820229
"5224",1,1,2,-7.62793799483724
"5225",1,1,2,-7.39145891144622
"5226",1,1,2,-7.86961960357744
"5227",1,1,3,-11.7895043237232
"5228",1,1,3,-11.9879457008629
"5229",1,1,3,-9.50413069044806
"5230",1,1,4,-18.3908138485881
"5231",1,1,4,-19.0503839417831
"5232",1,1,4,-19.5567683304767
"5233",1,1,1,-1.46681224460265
"5234",1,1,1,0.409178787165597
"5235",1,1,1,-0.483883412541415
"5236",1,1,2,-6.77933602901945
"5237",1,1,2,-6.12321098167763
"5238",1,1,2,-8.55350875229054
"5239",1,1,3,-8.95918019340341
"5240",1,1,3,-9.12039168697478
"5241",1,1,3,-10.4682536304528
"5242",1,1,4,-18.9476927943992
"5243",1,1,4,-18.6654211386229
"5244",1,1,4,-17.8272337397717
"5245",1,1,1,0.0891234503670082
"5246",1,1,1,-1.54941562483688
"5247",1,1,1,-0.179920157409347
"5248",1,1,2,-8.87532609226711
"5249",1,1,2,-5.87778852271455
"5250",1,1,2,-8.4350301401446
"5251",1,1,3,-10.3996298515405
"5252",1,1,3,-10.2871165841966
"5253",1,1,3,-11.9224937267297
"5254",1,1,4,-19.3901223372887
"5255",1,1,4,-18.328562076118
"5256",1,1,4,-18.7500544498731
"5257",1,0,1,-0.19201640222754
"5258",1,0,1,0.800637964148979
"5259",1,0,1,0.666621700790869
"5260",1,0,2,-0.299079928702226
"5261",1,0,2,-1.75865234300827
"5262",1,0,2,-0.030683463971811
"5263",1,0,3,-2.72627547585502
"5264",1,0,3,-2.78475109556394
"5265",1,0,3,-3.99302029303309
"5266",1,0,4,-12.0372405444517
"5267",1,0,4,-13.2312210926786
"5268",1,0,4,-11.1491054620793
"5269",1,0,1,0.70495836132439
"5270",1,0,1,0.0591895322482904
"5271",1,0,1,0.701410941641278
"5272",1,0,2,-0.168489086854084
"5273",1,0,2,-1.5037000570914
"5274",1,0,2,1.81366886530425
"5275",1,0,3,-4.27799204385193
"5276",1,0,3,-1.11966346791003
"5277",1,0,3,-2.84257348233705
"5278",1,0,4,-11.1502874548347
